Order_ID,Customer_ID,Delivery_Date,Scheduled_Delivery,Distance_km,Delivery_Status,Region,Courier_Name,Fuel_Cost,Time_Taken_hr,Delivery_Delay_hr,Cost_per_km
ORD10815,CUST2815,2025-06-27,2025-06-26 21:00:00,91.01,On Time,North,CourierB,63.87,1.6,3.0,0.7017910119767058
ORD10816,CUST2816,2025-06-26,2025-06-25 23:00:00,357.45,On Time,East,CourierC,503.59,10.99,1.0,1.4088403972583579
ORD10817,CUST2817,2025-06-02,2025-06-01 21:00:00,413.86,On Time,East,CourierD,521.63,12.49,3.0,1.2604020683322863
ORD10818,CUST2818,2025-06-05,2025-06-04 22:00:00,54.82,On Time,West,CourierB,64.49,1.39,2.0,1.1763954761036117
ORD10819,CUST2819,2025-06-29,2025-06-29 00:00:00,123.74,On Time,North,CourierA,99.11,3.91,0.0,0.8009536124131243
ORD10820,CUST2820,2025-06-05,2025-06-04 21:00:00,75.28,Delayed,North,CourierC,51.49,1.12,3.0,0.6839798087141339
ORD10821,CUST2821,2025-06-06,2025-06-06 00:00:00,177.23,On Time,West,CourierA,222.68,2.68,0.0,1.2564464255487222
ORD10822,CUST2822,2025-06-19,2025-06-18 23:00:00,227.92,On Time,South,CourierC,222.03,6.19,1.0,0.9741575991575993
ORD10823,CUST2823,2025-06-08,2025-06-08 00:00:00,375.67,On Time,East,CourierB,272.66,5.23,0.0,0.7257965767828147
ORD10824,CUST2824,2025-06-16,2025-06-15 23:00:00,327.32,On Time,South,CourierD,365.49,8.67,1.0,1.1166137113528047
ORD10825,CUST2825,2025-06-13,2025-06-12 22:00:00,312.36,On Time,East,CourierC,168.78,6.93,2.0,0.5403380714560123
ORD10826,CUST2826,2025-06-01,2025-05-31 23:00:00,179.43,On Time,East,CourierC,148.24,4.23,1.0,0.8261717661483587
ORD10827,CUST2827,2025-06-22,2025-06-21 23:00:00,421.52,On Time,South,CourierA,408.27,8.67,1.0,0.968566141582843
ORD10828,CUST2828,2025-06-20,2025-06-19 20:00:00,238.29,On Time,West,CourierB,154.4,5.58,4.0,0.6479499769188805
ORD10829,CUST2829,2025-06-17,2025-06-16 21:00:00,489.66,On Time,West,CourierA,726.98,8.99,3.0,1.4846628272679
ORD10830,CUST2830,2025-06-07,2025-06-06 21:00:00,318.9,Delayed,East,CourierB,226.13,6.33,3.0,0.7090937597993102
ORD10831,CUST2831,2025-06-25,2025-06-24 22:00:00,67.5,On Time,West,CourierA,42.55,0.85,2.0,0.6303703703703704
ORD10832,CUST2832,2025-06-13,2025-06-12 22:00:00,339.71,On Time,East,CourierC,239.0,10.36,2.0,0.7035412557769863
ORD10833,CUST2833,2025-06-04,2025-06-03 21:00:00,165.93,On Time,West,CourierA,210.58,4.47,3.0,1.2690893750376666
ORD10834,CUST2834,2025-06-04,2025-06-03 20:00:00,344.73,On Time,East,CourierD,319.05,10.56,4.0,0.9255069184579235
ORD10835,CUST2835,2025-06-06,2025-06-05 21:00:00,39.47,On Time,West,CourierB,42.05,0.64,3.0,1.065366100836078
ORD10836,CUST2836,2025-06-28,2025-06-27 20:00:00,91.57,On Time,North,CourierB,47.71,2.8,4.0,0.5210221688325871
ORD10837,CUST2837,2025-06-19,2025-06-18 22:00:00,428.59,On Time,South,CourierC,229.05,5.97,2.0,0.5344268415035349
ORD10838,CUST2838,2025-06-29,2025-06-29 00:00:00,117.45,On Time,North,CourierB,111.09,2.11,0.0,0.9458492975734355
ORD10839,CUST2839,2025-06-12,2025-06-11 22:00:00,419.34,On Time,South,CourierD,552.13,7.44,2.0,1.3166642819669003
ORD10840,CUST2840,2025-06-22,2025-06-21 22:00:00,143.24,On Time,South,CourierA,198.42,2.47,2.0,1.3852275900586426
ORD10841,CUST2841,2025-06-07,2025-06-06 23:00:00,323.23,Delayed,East,CourierC,189.64,8.39,1.0,0.5867029669275747
ORD10842,CUST2842,2025-06-27,2025-06-26 23:00:00,348.6,On Time,South,CourierD,361.97,8.74,1.0,1.0383534136546184
ORD10843,CUST2843,2025-06-10,2025-06-09 23:00:00,258.76,On Time,North,CourierB,365.69,5.63,1.0,1.413240068016695
ORD10844,CUST2844,2025-06-26,2025-06-25 23:00:00,156.13,On Time,North,CourierB,138.64,2.62,1.0,0.8879779670787163
ORD10845,CUST2845,2025-06-19,2025-06-18 20:00:00,110.26,On Time,West,CourierD,146.6,2.72,4.0,1.329584618175222
ORD10846,CUST2846,2025-06-07,2025-06-06 21:00:00,21.43,On Time,North,CourierA,13.58,0.6,3.0,0.6336910872608493
ORD10847,CUST2847,2025-06-30,2025-06-30 00:00:00,155.45,On Time,West,CourierA,223.13,1.98,0.0,1.4353811514956578
ORD10848,CUST2848,2025-06-03,2025-06-02 22:00:00,328.32,On Time,South,CourierC,410.87,10.56,2.0,1.251431530214425
ORD10849,CUST2849,2025-06-13,2025-06-12 20:00:00,469.46,On Time,North,CourierB,676.65,6.69,4.0,1.4413368551101264
ORD10850,CUST2850,2025-06-13,2025-06-13 00:00:00,436.25,On Time,South,CourierD,513.3,6.29,0.0,1.176618911174785
ORD10851,CUST2851,2025-06-18,2025-06-17 20:00:00,384.2,On Time,North,CourierA,331.72,8.56,4.0,0.8634044768349819
ORD10852,CUST2852,2025-06-28,2025-06-27 20:00:00,395.28,On Time,North,CourierC,568.48,10.75,4.0,1.4381704108480067
ORD10853,CUST2853,2025-06-30,2025-06-29 22:00:00,334.17,On Time,West,CourierB,259.17,8.96,2.0,0.7755633360265733
ORD10854,CUST2854,2025-06-26,2025-06-25 21:00:00,133.84,On Time,South,CourierB,111.38,2.06,3.0,0.8321876867901972
ORD10855,CUST2855,2025-06-20,2025-06-19 23:00:00,454.06,Delayed,North,CourierC,545.24,7.31,1.0,1.2008104655772365
ORD10856,CUST2856,2025-06-28,2025-06-27 21:00:00,337.01,Delayed,East,CourierC,426.42,4.87,3.0,1.265303700186938
ORD10857,CUST2857,2025-06-08,2025-06-07 22:00:00,282.42,On Time,South,CourierA,403.69,3.67,2.0,1.4293959351320726
ORD10858,CUST2858,2025-06-29,2025-06-28 22:00:00,59.94,On Time,South,CourierD,42.25,0.93,2.0,0.7048715382048716
ORD10859,CUST2859,2025-06-09,2025-06-08 22:00:00,226.29,On Time,South,CourierB,293.72,5.99,2.0,1.2979804675416502
ORD10860,CUST2860,2025-06-07,2025-06-07 00:00:00,232.88,Delayed,West,CourierD,288.43,5.52,0.0,1.2385348677430437
ORD10861,CUST2861,2025-06-01,2025-05-31 21:00:00,432.96,Delayed,East,CourierB,244.1,6.0,3.0,0.5637934220251294
ORD10862,CUST2862,2025-06-03,2025-06-02 21:00:00,275.59,On Time,South,CourierB,244.51,6.81,3.0,0.887223774447549
ORD10863,CUST2863,2025-06-13,2025-06-12 20:00:00,193.3,On Time,North,CourierD,151.31,5.75,4.0,0.78277289187791
ORD10864,CUST2864,2025-06-28,2025-06-27 20:00:00,488.52,On Time,North,CourierC,393.01,7.5,4.0,0.804491116023909
ORD10865,CUST2865,2025-06-30,2025-06-29 20:00:00,59.81,On Time,West,CourierA,88.7,1.19,4.0,1.483029593713426
ORD10866,CUST2866,2025-06-25,2025-06-24 22:00:00,214.16,On Time,North,CourierB,244.74,2.82,2.0,1.1427904370564066
ORD10867,CUST2867,2025-06-28,2025-06-27 21:00:00,25.8,Delayed,South,CourierC,31.42,0.41,3.0,1.2178294573643411
ORD10868,CUST2868,2025-06-17,2025-06-16 22:00:00,371.25,On Time,North,CourierB,548.19,10.75,2.0,1.4766060606060607
ORD10869,CUST2869,2025-06-25,2025-06-25 00:00:00,459.45,On Time,South,CourierA,403.03,5.94,0.0,0.8772010011970834
ORD10870,CUST2870,2025-06-24,2025-06-23 20:00:00,143.62,Delayed,North,CourierB,186.97,3.35,4.0,1.3018381840969224
ORD10871,CUST2871,2025-06-01,2025-05-31 22:00:00,429.88,On Time,East,CourierA,401.74,9.17,2.0,0.9345398715920722
ORD10872,CUST2872,2025-06-06,2025-06-05 22:00:00,149.65,On Time,West,CourierA,204.95,2.99,2.0,1.3695289007684597
ORD10873,CUST2873,2025-06-21,2025-06-21 00:00:00,455.83,On Time,West,CourierB,310.26,14.0,0.0,0.6806484873746792
ORD10874,CUST2874,2025-06-06,2025-06-05 23:00:00,378.21,On Time,East,CourierB,547.53,6.9,1.0,1.4476877924962324
ORD10875,CUST2875,2025-06-26,2025-06-25 21:00:00,403.43,On Time,East,CourierA,289.97,11.15,3.0,0.7187616191160797
ORD10876,CUST2876,2025-06-12,2025-06-11 23:00:00,13.91,On Time,West,CourierC,11.49,0.28,1.0,0.8260244428468727
ORD10877,CUST2877,2025-06-13,2025-06-12 20:00:00,481.59,On Time,East,CourierD,604.97,10.13,4.0,1.2561930272638553
ORD10878,CUST2878,2025-06-13,2025-06-12 22:00:00,364.7,On Time,South,CourierA,325.95,5.31,2.0,0.8937482862626817
ORD10879,CUST2879,2025-06-29,2025-06-29 00:00:00,155.85,On Time,North,CourierB,172.71,2.22,0.0,1.1081809432146295
ORD10880,CUST2880,2025-06-15,2025-06-15 00:00:00,415.55,On Time,West,CourierB,392.52,11.03,0.0,0.9445794729876067
ORD10881,CUST2881,2025-06-21,2025-06-20 21:00:00,144.35,On Time,East,CourierC,179.34,2.99,3.0,1.2423969518531348
ORD10882,CUST2882,2025-06-16,2025-06-15 23:00:00,437.01,On Time,South,CourierD,318.29,8.98,1.0,0.7283357360243473
ORD10883,CUST2883,2025-06-22,2025-06-21 21:00:00,60.73,On Time,West,CourierA,33.92,1.62,3.0,0.5585377902190022
ORD10884,CUST2884,2025-06-21,2025-06-20 22:00:00,353.32,On Time,East,CourierA,282.63,5.05,2.0,0.799926412317446
ORD10885,CUST2885,2025-06-11,2025-06-10 21:00:00,272.65,On Time,West,CourierD,265.65,4.17,3.0,0.9743260590500642
ORD10886,CUST2886,2025-06-28,2025-06-28 00:00:00,52.78,On Time,East,CourierA,35.26,1.34,0.0,0.6680560818491852
ORD10887,CUST2887,2025-06-05,2025-06-05 00:00:00,124.74,On Time,West,CourierD,106.63,2.58,0.0,0.8548180214846881
ORD10888,CUST2888,2025-06-04,2025-06-03 20:00:00,11.14,On Time,South,CourierB,10.03,0.32,4.0,0.9003590664272889
ORD10889,CUST2889,2025-06-03,2025-06-02 20:00:00,237.04,Delayed,South,CourierD,132.12,3.86,4.0,0.5573742828214647
ORD10890,CUST2890,2025-06-19,2025-06-18 22:00:00,154.13,On Time,North,CourierA,166.97,4.27,2.0,1.0833062998767276
ORD10891,CUST2891,2025-06-20,2025-06-19 23:00:00,301.19,On Time,West,CourierD,416.95,3.8,1.0,1.3843421096317938
ORD10892,CUST2892,2025-06-25,2025-06-24 21:00:00,152.13,On Time,North,CourierC,99.15,2.2,3.0,0.6517452179057386
ORD10893,CUST2893,2025-06-18,2025-06-17 22:00:00,153.46,On Time,West,CourierB,168.47,3.1,2.0,1.0978105043659585
ORD10894,CUST2894,2025-06-15,2025-06-14 20:00:00,372.88,On Time,East,CourierB,434.31,6.33,4.0,1.1647446899806908
ORD10895,CUST2895,2025-06-09,2025-06-08 21:00:00,28.83,On Time,East,CourierD,26.5,0.38,3.0,0.9191814082552897
ORD10896,CUST2896,2025-06-17,2025-06-16 20:00:00,451.93,On Time,North,CourierA,542.81,7.83,4.0,1.2010930896377756
ORD10897,CUST2897,2025-06-14,2025-06-13 21:00:00,426.87,On Time,West,CourierC,388.76,11.02,3.0,0.9107222339353901
ORD10898,CUST2898,2025-06-15,2025-06-14 23:00:00,335.56,On Time,North,CourierB,337.12,6.86,1.0,1.0046489450470855
ORD10899,CUST2899,2025-06-01,2025-05-31 22:00:00,298.64,On Time,South,CourierB,151.52,4.14,2.0,0.5073667291722476
ORD10900,CUST2900,2025-06-21,2025-06-20 21:00:00,446.69,On Time,North,CourierA,532.33,7.18,3.0,1.191721327990329
ORD10901,CUST2901,2025-06-22,2025-06-22 00:00:00,96.74,Delayed,North,CourierA,112.35,1.55,0.0,1.1613603473227208
ORD10902,CUST2902,2025-06-22,2025-06-22 00:00:00,44.09,On Time,East,CourierC,23.74,0.6,0.0,0.5384440916307552
ORD10903,CUST2903,2025-06-03,2025-06-02 21:00:00,123.56,On Time,North,CourierD,107.28,1.65,3.0,0.8682421495629653
ORD10904,CUST2904,2025-06-16,2025-06-15 21:00:00,398.32,On Time,West,CourierA,589.13,5.24,3.0,1.47903695521189
ORD10905,CUST2905,2025-06-23,2025-06-22 21:00:00,22.16,On Time,East,CourierD,20.4,0.64,3.0,0.9205776173285198
ORD10906,CUST2906,2025-06-25,2025-06-25 00:00:00,293.49,On Time,North,CourierC,294.06,5.13,0.0,1.0019421445364407
ORD10907,CUST2907,2025-06-11,2025-06-11 00:00:00,497.74,On Time,South,CourierD,701.78,7.43,0.0,1.4099328966930524
ORD10908,CUST2908,2025-06-12,2025-06-11 21:00:00,428.57,On Time,North,CourierB,521.68,6.32,3.0,1.2172573908579694
ORD10909,CUST2909,2025-06-10,2025-06-09 20:00:00,263.12,On Time,North,CourierD,284.71,4.36,4.0,1.082053815749468
ORD10910,CUST2910,2025-06-16,2025-06-15 20:00:00,36.5,On Time,North,CourierC,47.37,0.95,4.0,1.2978082191780822
ORD10911,CUST2911,2025-06-08,2025-06-07 23:00:00,416.53,On Time,East,CourierC,568.3,5.96,1.0,1.3643675125441144
ORD10912,CUST2912,2025-06-06,2025-06-05 22:00:00,301.49,Delayed,West,CourierC,288.49,4.57,2.0,0.9568808252346678
ORD10913,CUST2913,2025-06-12,2025-06-11 20:00:00,61.89,On Time,South,CourierD,60.35,1.8,4.0,0.9751171433187914
ORD10914,CUST2914,2025-06-24,2025-06-24 00:00:00,51.46,On Time,North,CourierB,45.6,0.97,0.0,0.8861251457442674
ORD10915,CUST2915,2025-06-28,2025-06-27 20:00:00,455.27,On Time,West,CourierA,667.75,11.76,4.0,1.466712060974806
ORD10916,CUST2916,2025-06-21,2025-06-20 23:00:00,336.25,On Time,West,CourierB,402.55,7.17,1.0,1.1971747211895911
ORD10917,CUST2917,2025-06-08,2025-06-07 23:00:00,415.5,On Time,East,CourierD,242.33,13.44,1.0,0.5832250300842359
ORD10918,CUST2918,2025-06-26,2025-06-25 22:00:00,440.09,On Time,South,CourierD,599.82,8.8,2.0,1.3629484878093119
ORD10919,CUST2919,2025-06-28,2025-06-27 20:00:00,288.03,On Time,East,CourierA,282.43,5.01,4.0,0.9805575808075548
ORD10920,CUST2920,2025-06-04,2025-06-04 00:00:00,261.14,On Time,West,CourierD,148.52,4.28,0.0,0.5687370758979858
ORD10921,CUST2921,2025-06-26,2025-06-26 00:00:00,218.06,On Time,West,CourierC,228.9,3.45,0.0,1.049711088691186
ORD10922,CUST2922,2025-06-08,2025-06-07 21:00:00,161.89,On Time,West,CourierC,148.48,2.25,3.0,0.9171659768978937
ORD10923,CUST2923,2025-06-26,2025-06-26 00:00:00,220.13,Delayed,East,CourierC,303.28,5.4,0.0,1.3777313405714804
ORD10924,CUST2924,2025-06-28,2025-06-27 22:00:00,388.07,On Time,South,CourierC,273.2,10.77,2.0,0.7039967016259953
ORD10925,CUST2925,2025-06-18,2025-06-17 22:00:00,302.95,On Time,North,CourierC,401.85,4.17,2.0,1.3264565109754085
ORD10926,CUST2926,2025-06-28,2025-06-28 00:00:00,446.8,On Time,East,CourierD,472.58,11.81,0.0,1.057699194270367
ORD10927,CUST2927,2025-06-28,2025-06-28 00:00:00,224.47,On Time,West,CourierA,124.49,2.85,0.0,0.5545952688555263
ORD10928,CUST2928,2025-06-05,2025-06-04 21:00:00,305.51,On Time,East,CourierA,449.66,4.24,3.0,1.4718339825210305
ORD10929,CUST2929,2025-06-09,2025-06-09 00:00:00,317.5,On Time,West,CourierC,321.51,5.77,0.0,1.0126299212598424
ORD10930,CUST2930,2025-06-04,2025-06-03 21:00:00,297.89,On Time,North,CourierD,235.59,3.77,3.0,0.7908623988720669
ORD10931,CUST2931,2025-06-27,2025-06-26 21:00:00,352.8,On Time,North,CourierB,342.01,10.12,3.0,0.9694160997732426
ORD10932,CUST2932,2025-06-22,2025-06-22 00:00:00,122.53,On Time,South,CourierB,166.38,2.71,0.0,1.357871541663266
ORD10933,CUST2933,2025-06-17,2025-06-16 23:00:00,258.62,On Time,West,CourierD,208.16,4.18,1.0,0.8048874796999458
ORD10934,CUST2934,2025-06-09,2025-06-08 23:00:00,56.59,On Time,South,CourierC,39.2,1.19,1.0,0.6927018907934264
ORD10935,CUST2935,2025-06-01,2025-05-31 21:00:00,195.33,On Time,South,CourierA,122.88,2.56,3.0,0.629089233604669
ORD10936,CUST2936,2025-06-21,2025-06-21 00:00:00,246.4,On Time,North,CourierD,196.59,7.4,0.0,0.797849025974026
ORD10937,CUST2937,2025-06-20,2025-06-19 23:00:00,327.85,On Time,East,CourierB,419.66,5.7,1.0,1.280036602104621
ORD10938,CUST2938,2025-06-13,2025-06-13 00:00:00,475.51,On Time,East,CourierB,462.02,7.99,0.0,0.971630459927236
ORD10939,CUST2939,2025-06-28,2025-06-28 00:00:00,302.32,On Time,South,CourierB,219.93,4.83,0.0,0.7274741995236835
ORD10940,CUST2940,2025-06-16,2025-06-16 00:00:00,373.08,On Time,North,CourierC,248.54,8.72,0.0,0.6661841964189986
ORD10941,CUST2941,2025-06-29,2025-06-28 20:00:00,255.6,On Time,West,CourierB,212.85,5.3,4.0,0.8327464788732394
ORD10942,CUST2942,2025-06-13,2025-06-13 00:00:00,318.88,On Time,East,CourierD,459.16,4.42,0.0,1.4399147014550928
ORD10943,CUST2943,2025-06-14,2025-06-13 20:00:00,40.11,On Time,South,CourierD,33.81,1.01,4.0,0.8429319371727749
ORD10944,CUST2944,2025-06-03,2025-06-02 21:00:00,130.92,On Time,East,CourierB,194.83,1.84,3.0,1.4881607088298199
ORD10945,CUST2945,2025-06-29,2025-06-28 23:00:00,184.12,On Time,East,CourierD,181.4,3.17,1.0,0.9852270258527047
ORD10946,CUST2946,2025-06-06,2025-06-05 23:00:00,238.88,Delayed,West,CourierB,162.24,3.51,1.0,0.6791694574681849
ORD10947,CUST2947,2025-06-18,2025-06-17 23:00:00,27.6,Delayed,North,CourierB,38.4,0.42,1.0,1.391304347826087
ORD10948,CUST2948,2025-06-19,2025-06-18 23:00:00,74.31,On Time,West,CourierA,71.36,1.84,1.0,0.9603014399138743
ORD10949,CUST2949,2025-06-05,2025-06-04 23:00:00,142.02,On Time,North,CourierC,171.8,2.43,1.0,1.2096887762287
ORD10950,CUST2950,2025-06-15,2025-06-14 23:00:00,485.91,On Time,East,CourierC,720.95,6.62,1.0,1.4837109752834887
ORD10951,CUST2951,2025-06-25,2025-06-24 23:00:00,169.02,On Time,South,CourierA,92.99,3.28,1.0,0.5501715773281268
ORD10952,CUST2952,2025-06-02,2025-06-01 21:00:00,243.61,Delayed,West,CourierA,145.36,3.11,3.0,0.5966914330282008
ORD10953,CUST2953,2025-06-10,2025-06-10 00:00:00,102.07,On Time,North,CourierC,124.57,1.94,0.0,1.2204369550308611
ORD10954,CUST2954,2025-06-24,2025-06-23 22:00:00,307.34,On Time,East,CourierB,240.29,8.28,2.0,0.7818377041712762
ORD10955,CUST2955,2025-06-30,2025-06-29 20:00:00,143.94,Delayed,North,CourierB,98.5,2.91,4.0,0.6843129081561762
ORD10956,CUST2956,2025-06-18,2025-06-17 22:00:00,107.46,On Time,North,CourierC,57.96,1.39,2.0,0.5393634840871022
ORD10957,CUST2957,2025-06-27,2025-06-26 22:00:00,260.7,On Time,North,CourierB,136.05,5.67,2.0,0.5218642117376295
ORD10958,CUST2958,2025-06-13,2025-06-13 00:00:00,7.73,Delayed,East,CourierA,9.85,0.11,0.0,1.2742561448900387
ORD10959,CUST2959,2025-06-05,2025-06-05 00:00:00,8.79,On Time,South,CourierB,5.58,0.12,0.0,0.6348122866894199
ORD10960,CUST2960,2025-06-23,2025-06-23 00:00:00,113.44,On Time,South,CourierB,109.78,2.39,0.0,0.9677362482369535
ORD10961,CUST2961,2025-06-24,2025-06-23 23:00:00,23.18,On Time,South,CourierD,25.63,0.68,1.0,1.1056945642795513
ORD10962,CUST2962,2025-06-01,2025-05-31 21:00:00,58.47,On Time,North,CourierD,54.28,0.88,3.0,0.9283393193090475
ORD10963,CUST2963,2025-06-22,2025-06-21 23:00:00,172.74,On Time,East,CourierD,91.05,3.79,1.0,0.527092740534908
ORD10964,CUST2964,2025-06-01,2025-05-31 21:00:00,402.28,On Time,North,CourierB,516.33,5.82,3.0,1.2835089987073682
ORD10965,CUST2965,2025-06-18,2025-06-17 21:00:00,288.16,Delayed,South,CourierC,147.11,5.53,3.0,0.5105149916712938
ORD10966,CUST2966,2025-06-15,2025-06-14 22:00:00,258.77,On Time,South,CourierA,326.54,4.77,2.0,1.261892800556479
ORD10967,CUST2967,2025-06-17,2025-06-16 22:00:00,150.28,On Time,East,CourierB,209.39,2.18,2.0,1.393332446100612
ORD10968,CUST2968,2025-06-11,2025-06-10 21:00:00,466.22,On Time,North,CourierC,434.91,9.49,3.0,0.9328428638840033
ORD10969,CUST2969,2025-06-21,2025-06-20 21:00:00,201.52,On Time,West,CourierB,208.68,3.86,3.0,1.0355299722111948
ORD10970,CUST2970,2025-06-26,2025-06-25 23:00:00,48.11,On Time,West,CourierA,47.0,0.99,1.0,0.9769278736229474
ORD10971,CUST2971,2025-06-25,2025-06-24 23:00:00,310.45,On Time,South,CourierB,276.05,6.42,1.0,0.88919310678048
ORD10972,CUST2972,2025-06-22,2025-06-21 22:00:00,61.35,On Time,East,CourierA,85.12,1.09,2.0,1.3874490627546863
ORD10973,CUST2973,2025-06-27,2025-06-27 00:00:00,175.89,On Time,North,CourierB,245.18,2.5,0.0,1.393939393939394
ORD10974,CUST2974,2025-06-27,2025-06-26 21:00:00,256.17,On Time,North,CourierA,214.11,5.33,3.0,0.8358121559901628
ORD10975,CUST2975,2025-06-17,2025-06-16 23:00:00,437.74,On Time,South,CourierB,488.11,7.79,1.0,1.1150683053867592
ORD10976,CUST2976,2025-06-13,2025-06-12 22:00:00,249.31,On Time,South,CourierA,355.74,3.92,2.0,1.4268982391400264
ORD10977,CUST2977,2025-06-01,2025-05-31 23:00:00,352.62,On Time,North,CourierD,515.55,8.11,1.0,1.462055470478135
ORD10978,CUST2978,2025-06-02,2025-06-01 21:00:00,496.44,On Time,North,CourierB,500.89,11.31,3.0,1.008963822415599
ORD10979,CUST2979,2025-06-09,2025-06-08 21:00:00,70.09,On Time,South,CourierB,66.78,0.91,3.0,0.9527750035668426
ORD10980,CUST2980,2025-06-03,2025-06-02 20:00:00,140.99,On Time,North,CourierC,109.79,2.13,4.0,0.7787077097666502
ORD10981,CUST2981,2025-06-01,2025-06-01 00:00:00,200.32,On Time,West,CourierC,292.24,3.4,0.0,1.4588658146964857
ORD10982,CUST2982,2025-06-21,2025-06-20 20:00:00,213.8,On Time,South,CourierA,137.43,3.43,4.0,0.6427970065481758
ORD10983,CUST2983,2025-06-16,2025-06-15 22:00:00,208.46,On Time,North,CourierB,225.1,6.63,2.0,1.079823467331862
ORD10984,CUST2984,2025-06-23,2025-06-22 23:00:00,454.27,On Time,South,CourierA,355.49,7.46,1.0,0.7825522266493495
ORD10985,CUST2985,2025-06-06,2025-06-05 22:00:00,358.45,On Time,East,CourierD,279.24,6.46,2.0,0.7790207839308133
ORD10986,CUST2986,2025-06-28,2025-06-27 21:00:00,305.91,On Time,South,CourierC,276.84,5.34,3.0,0.9049720506031184
ORD10987,CUST2987,2025-06-17,2025-06-16 20:00:00,158.14,On Time,South,CourierA,237.02,3.3,4.0,1.4987985329454916
ORD10988,CUST2988,2025-06-05,2025-06-04 20:00:00,412.78,On Time,East,CourierA,229.08,12.11,4.0,0.5549687484858763
ORD10989,CUST2989,2025-06-05,2025-06-04 20:00:00,477.75,On Time,West,CourierC,515.27,12.04,4.0,1.0785347985347984
ORD10990,CUST2990,2025-06-06,2025-06-05 22:00:00,411.49,On Time,North,CourierB,239.72,5.31,2.0,0.5825657974677392
ORD10991,CUST2991,2025-06-03,2025-06-02 21:00:00,5.77,On Time,East,CourierA,3.78,0.11,3.0,0.6551126516464472
ORD10992,CUST2992,2025-06-21,2025-06-20 23:00:00,320.02,On Time,South,CourierC,300.68,6.0,1.0,0.9395662771076808
ORD10993,CUST2993,2025-06-23,2025-06-22 23:00:00,30.31,On Time,North,CourierB,30.63,0.93,1.0,1.0105575717584956
ORD10994,CUST2994,2025-06-05,2025-06-04 22:00:00,132.52,On Time,East,CourierD,100.56,4.16,2.0,0.7588288560217326
ORD10995,CUST2995,2025-06-21,2025-06-20 20:00:00,34.46,On Time,North,CourierC,28.14,0.52,4.0,0.816598955310505
ORD10996,CUST2996,2025-06-05,2025-06-05 00:00:00,303.88,On Time,North,CourierA,178.37,5.34,0.0,0.5869751217585889
ORD10997,CUST2997,2025-06-10,2025-06-09 22:00:00,344.86,On Time,East,CourierD,277.0,6.22,2.0,0.8032244968972916
ORD10998,CUST2998,2025-06-10,2025-06-09 22:00:00,61.67,Delayed,North,CourierB,90.44,1.46,2.0,1.466515323496027
ORD10999,CUST2999,2025-06-19,2025-06-18 21:00:00,195.0,On Time,West,CourierB,281.72,2.9,3.0,1.444717948717949
